country,location_name,dominant_D_1990,dominant_label_1990,clean_domain_archetype_weight_D1_1990,clean_domain_archetype_weight_D2_1990,clean_domain_archetype_weight_D3_1990,clean_domain_archetype_weight_D4_1990,clean_domain_archetype_weight_D5_1990,clean_domain_archetype_weight_D6_1990,dominant_D_2000,dominant_label_2000,clean_domain_archetype_weight_D1_2000,clean_domain_archetype_weight_D2_2000,clean_domain_archetype_weight_D3_2000,clean_domain_archetype_weight_D4_2000,clean_domain_archetype_weight_D5_2000,clean_domain_archetype_weight_D6_2000,dominant_D_2010,dominant_label_2010,clean_domain_archetype_weight_D1_2010,clean_domain_archetype_weight_D2_2010,clean_domain_archetype_weight_D3_2010,clean_domain_archetype_weight_D4_2010,clean_domain_archetype_weight_D5_2010,clean_domain_archetype_weight_D6_2010,dominant_D_2023,dominant_label_2023,clean_domain_archetype_weight_D1_2023,clean_domain_archetype_weight_D2_2023,clean_domain_archetype_weight_D3_2023,clean_domain_archetype_weight_D4_2023,clean_domain_archetype_weight_D5_2023,clean_domain_archetype_weight_D6_2023,clean_domain_archetype_weight_D1_delta_2023_1990,clean_domain_archetype_weight_D2_delta_2023_1990,clean_domain_archetype_weight_D3_delta_2023_1990,clean_domain_archetype_weight_D4_delta_2023_1990,clean_domain_archetype_weight_D5_delta_2023_1990,clean_domain_archetype_weight_D6_delta_2023_1990,trajectory_raw,lri_incidence_rate_u5_1990,lri_incidence_rate_age70p_1990,lri_incidence_rate_all_age_1990,lri_incidence_rate_5_69_1990,lri_incidence_rate_u5_2023,lri_incidence_rate_age70p_2023,lri_incidence_rate_all_age_2023,lri_incidence_rate_5_69_2023,u5_percent_decline,age70p_percent_decline,all_age_percent_decline,5_69_percent_decline,clean_domain_trajectory_cluster
EGY,Egypt,D2,Low-SDI high-PM dry domain,0.0,0.5858014307632682,0.014577283708328573,0.24210190242918625,0.0,0.15751938309921681,D2,Low-SDI high-PM dry domain,0.0,0.47197850532400937,0.004544356208752247,0.36713941423793395,0.0,0.1563377242293046,D4,Hot-dry PM2.5 domain,0.0,0.3854723704278911,0.0,0.4638299055482076,0.0,0.15069772402390139,D4,Hot-dry PM2.5 domain,0.0,0.23240433905212166,0.0,0.598622776211902,0.005188283344443183,0.16378460139153334,0.0,-0.3533970917111465,-0.014577283708328573,0.3565208737827157,0.005188283344443183,0.006265218292316521,1,31725.60914369252,21022.77035943167,7822.50696784761,2549.9465598020506,8248.988093949421,19069.35822417232,3091.47169645229,1846.1387431212231,73.9989607241649,9.291887329126297,60.479783410114116,27.600884966603505,5
IRN,Iran (Islamic Republic of),D2,Low-SDI high-PM dry domain,0.0,0.4084076615775424,0.21650331598412112,0.147780376168388,0.0,0.22730864626994848,D4,Hot-dry PM2.5 domain,0.0,0.26972756279125476,0.1866663026607393,0.3225861425079,0.0,0.221019992040106,D4,Hot-dry PM2.5 domain,0.0,0.14406473659295851,0.08401280463279819,0.5510717057635294,0.0,0.22085075301071388,D4,Hot-dry PM2.5 domain,0.0,0.07400376564586364,0.05040566154291456,0.6251854026977033,0.0,0.2504051701135186,0.0,-0.33440389593167874,-0.16609765444120655,0.47740502652931527,0.0,0.02309652384357011,1,14534.5751909619,15156.64458372345,4106.58325937289,1335.043002807816,2776.05004523411,13967.51461377377,2202.74230404947,1503.1902910462784,80.90037026358807,7.845601731841577,46.360705118496796,-12.594896784959047,5
IRQ,Iraq,D2,Low-SDI high-PM dry domain,0.0,0.5540803717920743,0.0,0.3028695257791511,0.0,0.1430501024287745,D2,Low-SDI high-PM dry domain,0.0,0.5352891169657489,0.0,0.3251675136363713,0.0,0.1395433693978799,D4,Hot-dry PM2.5 domain,0.0,0.420980709849333,0.0,0.47164046346848104,0.0,0.10737882668218592,D4,Hot-dry PM2.5 domain,0.0,0.24587311898212438,0.0,0.6178413801854156,0.0,0.1362855008324599,0.0,-0.30820725280994987,0.0,0.31497185440626446,0.0,-0.00676460159631459,1,22550.61150328479,18215.31416349194,5993.754406605071,1827.9662242789543,6854.63682933101,13507.675273146242,2417.69619692894,1764.3950467495797,69.60332171776122,25.844401299325316,59.66307537952077,3.477699789253514,5
JOR,Jordan,D2,Low-SDI high-PM dry domain,0.0,0.42900126463978266,0.0,0.2090543842289706,0.06112480953628991,0.3008195415949568,D2,Low-SDI high-PM dry domain,0.0,0.39769738845629227,0.0,0.24174929302855844,0.07466604688075411,0.28588727163439515,D4,Hot-dry PM2.5 domain,0.0,0.28938205106314624,0.0,0.4969974737440869,0.0,0.21362047519276675,D4,Hot-dry PM2.5 domain,0.0,0.22049960341620684,0.0,0.5489198872985571,0.0,0.23058050928523613,0.0,-0.20850166122357583,0.0,0.3398655030695865,-0.06112480953628991,-0.07023903230972064,1,19713.41101302844,20447.79811375905,5046.401900949811,948.2723413834738,7165.26809211332,16274.805555652089,2440.82963788241,1408.9102559881994,63.65282452956594,20.40802894713153,51.63227809059345,-48.57654225501104,5
KWT,Kuwait,D4,Hot-dry PM2.5 domain,0.0,0.15788345854933522,0.0,0.7377062546628002,0.0,0.10441028678786475,D4,Hot-dry PM2.5 domain,0.0,0.15416323668336465,0.0,0.7571644531047281,0.0,0.08867231021190719,D4,Hot-dry PM2.5 domain,0.0,0.08835685921554706,0.0,0.8376869500680104,0.0,0.07395619071644255,D4,Hot-dry PM2.5 domain,0.0,0.004182854400132296,0.0,0.910042872447502,0.0,0.08577427315236569,0.0,-0.15370060414920292,0.0,0.17233661778470188,0.0,-0.018636013635499063,1,13374.24572620716,21722.42924383418,3294.66831935902,1101.8974374901493,10401.755995638789,18840.85662273367,2660.77423150289,1360.8165963487886,22.225475674816604,13.265425283493244,19.2399970622674,-23.497573372018483,5
LBN,Lebanon,D6,High-SDI low-exposure domain,0.13505715263510992,0.2708014113809377,0.0,0.26742981039665975,0.04902437617603186,0.2776872494112608,D4,Hot-dry PM2.5 domain,0.19402805362879705,0.16356305808056573,0.0,0.355135580850503,0.04224240946127841,0.24503089797885574,D4,Hot-dry PM2.5 domain,0.0,0.21179542619851457,0.0,0.37239162018985866,0.1882042192052491,0.22760873440637777,D4,Hot-dry PM2.5 domain,0.0977541457145801,0.07632437848693406,0.0,0.466829469600304,0.12838076198229562,0.2307112442158862,-0.03730300692052982,-0.19447703289400364,0.0,0.19939965920364427,0.07935638580626375,-0.046976005195374565,1,16999.57637700368,23304.13007668058,4581.02558172481,3938.622272682832,7005.694524592281,20999.79943979791,3556.91747802204,4301.851712862003,58.78900527151198,9.888078333327332,22.355432979642544,-9.22224613155793,5
LBY,Libya,D4,Hot-dry PM2.5 domain,0.0,0.21750875144201914,0.0,0.31965465567091467,0.22014830565200055,0.24268828723506566,D4,Hot-dry PM2.5 domain,0.0,0.12615000303490925,0.0,0.4672017256484871,0.1519640912074345,0.254684180109169,D4,Hot-dry PM2.5 domain,0.0,0.02543698911056859,0.0,0.637850660224544,0.11071466184202389,0.22599768882286345,D4,Hot-dry PM2.5 domain,0.0,0.058964688111521904,0.0,0.5188976806581926,0.15476867277035006,0.2673689584599354,0.0,-0.15854406333049725,0.0,0.19924302498727797,-0.0653796328816505,0.02468067122486975,1,15952.40571305284,19917.95708077796,4238.4292724684,1472.786999616319,7505.98166476235,15492.80144998299,2511.19844297944,1686.9302657861008,52.947650656723944,22.21691518286037,40.75167281210866,-14.5400024732408,5
MAR,Morocco,D2,Low-SDI high-PM dry domain,0.1966004045004488,0.4758636580019523,0.0,0.0,0.024924678326550254,0.3026112591710487,D2,Low-SDI high-PM dry domain,0.07416729642251976,0.5187732841748617,0.0,0.03133254952057393,0.08068792024266812,0.29503894963937644,D2,Low-SDI high-PM dry domain,0.15344717580481754,0.3443859877956976,0.0,0.1700221203319049,0.08081133360406009,0.2513333824635199,D2,Low-SDI high-PM dry domain,0.0,0.34555830777000807,0.0,0.2539113351027438,0.09564880315856825,0.30488155396867983,-0.1966004045004488,-0.13030535023194423,0.0,0.2539113351027438,0.070724124832018,0.002270294797631134,2,26002.70747957384,19020.28635390918,5978.83055327552,1983.026608151641,6339.835944959089,14833.73987574324,2688.26003516911,1737.0312979012049,75.61855452960319,22.010953990214208,55.03702586626512,12.405043343302687,3
PSE,Palestine,D2,Low-SDI high-PM dry domain,0.19550328901965103,0.462479615034165,0.0,0.09451763887609156,0.0,0.24749945707009244,D2,Low-SDI high-PM dry domain,0.23156748624273257,0.35468960424300344,0.0,0.1920897765744908,0.0,0.2216531329397733,D2,Low-SDI high-PM dry domain,0.16783192679345074,0.36234920396467274,0.0,0.2592919879558895,0.0,0.21052688128598693,D4,Hot-dry PM2.5 domain,0.20097937384580522,0.20172661982467577,0.0,0.3735280606101845,0.0,0.22376594571933445,0.005476084826154193,-0.26075299520948925,0.0,0.27901042173409296,0.0,-0.02373351135075799,2,21461.82345566013,22782.28943017875,6464.92683973616,795.5319492360424,7398.178954804401,18805.70199048951,2879.6617734842303,1132.641492736151,65.52865617365202,17.454731456539303,55.457163787459784,-42.37536202334028,3
OMN,Oman,D2,Low-SDI high-PM dry domain,0.0,0.3886283924284437,0.0,0.3168337461991238,0.23713183356768425,0.057406027804748176,D4,Hot-dry PM2.5 domain,0.0,0.17916768512477455,0.0,0.5750293024347767,0.1683766221946535,0.07742639024579534,D4,Hot-dry PM2.5 domain,0.0,0.1816003424374056,0.0,0.6256662645862936,0.09991685405825197,0.09281653891804872,D4,Hot-dry PM2.5 domain,0.0,0.10432353733113414,0.0,0.6918112915746617,0.11670940125696287,0.08715576983724142,0.0,-0.2843048550973096,0.0,0.3749775453755379,-0.12042243231072138,0.029749742032493247,1,17532.70107177992,21144.39133242359,4912.97864763297,1912.6729795217373,5930.28981778007,22534.80490797105,2299.8353739910203,1793.7413538073145,66.1758345533805,-6.575803264742591,53.188573797301956,6.218084690262189,5
QAT,Qatar,D4,Hot-dry PM2.5 domain,0.0,0.23299446552746098,0.021819352107425787,0.7347948740546734,0.010391308310439842,0.0,D4,Hot-dry PM2.5 domain,0.0,0.13401048097891452,0.013133551192761285,0.8524376163816264,0.0004183514466977833,0.0,D4,Hot-dry PM2.5 domain,0.0,0.07269143243342412,0.0,0.9089283677001325,0.010516744850431865,0.007863455016011552,D4,Hot-dry PM2.5 domain,0.0,2.8187939571354874e-15,0.0,0.9999999999999967,4.741788365678091e-16,0.0,0.0,-0.23299446552745814,-0.021819352107425787,0.2652051259453233,-0.010391308310439369,0.0,1,12781.68966682532,15732.76120038414,2890.16456243654,1545.133861403727,5990.892539220679,14952.24990037214,1571.3358893172,1335.3116516970397,53.12910346454468,4.961057312640978,45.63161178640664,13.57954899234863,5
SAU,Saudi Arabia,D4,Hot-dry PM2.5 domain,0.0,0.3945101970620851,0.0,0.4717477204657178,0.032126162619300305,0.1016159198528968,D4,Hot-dry PM2.5 domain,0.0,0.20096823041095327,0.0,0.713842556527672,0.0,0.08518921306137478,D4,Hot-dry PM2.5 domain,0.0,0.14930915821268534,0.0,0.7993338121939478,0.0,0.05135702959336692,D4,Hot-dry PM2.5 domain,0.0,0.059398063900479324,0.0,0.8878919656430374,0.0,0.05270997045648327,0.0,-0.3351121331616058,0.0,0.4161442451773196,-0.032126162619300305,-0.048905949396413524,1,17652.97187633158,20291.32014415559,4843.84305041801,1610.9844022253037,5652.44470174113,25645.066637337,2698.79055602685,2372.747641901941,67.98020899064758,-26.384416859754804,44.284104007169425,-47.285575119435634,5
SYR,Syrian Arab Republic,D2,Low-SDI high-PM dry domain,0.0,0.5584453404114235,0.04552760162237108,0.1323887506015184,0.0,0.263638307364687,D2,Low-SDI high-PM dry domain,0.04648379452588985,0.5012424089802782,0.0,0.17697462196019395,0.0,0.27529917453363795,D2,Low-SDI high-PM dry domain,0.0,0.4600330289751844,0.0,0.310142291732,0.0,0.2298246792928157,D2,Low-SDI high-PM dry domain,0.036122296212919,0.40170660876221476,0.0,0.3206723230248272,0.0,0.2414987720000391,0.036122296212919,-0.1567387316492087,-0.04552760162237108,0.1882835724233088,0.0,-0.02213953536464791,2,18210.84116700799,16459.422338707867,5095.36387532988,1791.9681201115152,7702.664296598299,15419.04826289044,2938.8860256282,1671.530845217284,57.7028637724161,6.320841973723251,42.3223522885707,6.720949638698725,3
TUN,Tunisia,D2,Low-SDI high-PM dry domain,0.08151176721753163,0.46823085801722186,0.0,0.03024314936637606,0.14874855342310944,0.271265671975761,D2,Low-SDI high-PM dry domain,0.0,0.4154171025993078,0.0,0.1794728354351952,0.12687947292508794,0.278230589040409,D2,Low-SDI high-PM dry domain,0.0,0.3063867732270021,0.0,0.25318639363163226,0.16243215518290904,0.27799467795845667,D4,Hot-dry PM2.5 domain,0.0,0.2367505146270748,0.0,0.33436415769568434,0.15148717463487094,0.27739815304237,-0.08151176721753163,-0.23148034339014706,0.0,0.3041210083293083,0.002738621211761494,0.0061324810666089635,2,21575.491050604127,19073.68775942492,5208.073812869629,2038.4434019729124,6353.425097380031,15082.20656149957,3060.28206751088,2030.73529559308,70.55258171191366,20.92663594093403,41.23965639756023,0.37813688485890784,3
TUR,Türkiye,D2,Low-SDI high-PM dry domain,0.0,0.3502659805926512,0.23477848321875958,0.019339093783591173,0.1767311609293462,0.21888528147565178,D2,Low-SDI high-PM dry domain,0.0,0.23602107442589804,0.21991501221821372,0.13187458550014824,0.19317540389914742,0.21901392395659264,D4,Hot-dry PM2.5 domain,0.0,0.16651231422399032,0.0849239176103923,0.29872402346899135,0.2190358005674481,0.2308039441291779,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.5127909674121437,0.19452855484757908,0.29268047774027717,0.0,-0.3502659805926512,-0.23477848321875958,0.49345187362855253,0.017797393918232873,0.07379519626462538,1,25091.21184165019,18979.31510234277,5349.74803052762,1719.0607676885904,5079.97192635007,22592.12460002839,3749.09634271183,2198.566605824545,79.75397936771805,-19.035510386987887,29.920132288135555,-27.893478063645606,5
ARE,United Arab Emirates,D4,Hot-dry PM2.5 domain,0.0,0.2418286583124838,0.0,0.576888092641078,0.12142245454298001,0.05986079450345831,D4,Hot-dry PM2.5 domain,0.0,0.11800277009442976,0.0,0.7532181024820601,0.051249383720234264,0.07752974370327585,D4,Hot-dry PM2.5 domain,0.0,0.049954036069556396,0.0,0.8268101015372608,0.052734181793057514,0.07050168060012527,D4,Hot-dry PM2.5 domain,0.0,0.01837650372831211,0.0,0.8511261706574362,0.06549773332999871,0.06499959228425296,0.0,-0.22345215458417167,0.0,0.27423807801635824,-0.055924721212981296,0.005138797780794652,1,14569.42638973366,24674.872983456968,3469.95410589991,979.1170409461809,5506.32909380916,13333.807552068818,1731.07204770842,1400.0074863057948,62.20627397047566,45.96200125930398,50.11253766252687,-42.98673475776519,5
YEM,Yemen,D2,Low-SDI high-PM dry domain,0.17264291930919307,0.6960536169286567,0.04905109509609944,0.0,0.005548249847236038,0.07670411881881474,D2,Low-SDI high-PM dry domain,0.20851440182928827,0.5588490290113372,0.07022980430986261,0.1036366465660257,0.0,0.058770118283486404,D2,Low-SDI high-PM dry domain,0.2020222363597894,0.4628279489255423,0.0,0.22356431647907538,0.0,0.11158549823559298,D2,Low-SDI high-PM dry domain,0.18425751194591886,0.4518066708762398,0.05856540371734205,0.2438231121115417,0.0,0.06154730134895758,0.01161459263672579,-0.24424694605241692,0.009514308621242612,0.2438231121115417,-0.005548249847236038,-0.015156817469857163,2,37867.48229029628,23777.358779379152,10285.65192009457,2044.077463881432,11472.52899260395,19866.9835873786,3546.40189473196,1703.1260469427086,69.7034809321246,16.445792942283457,65.52088363204737,16.67996555723979,3
AFG,Afghanistan,D3,Cold-dry PM2.5 domain,0.10984298162476541,0.4350412727163042,0.45511574565893037,0.0,0.0,0.0,D2,Low-SDI high-PM dry domain,0.012244068886447053,0.5184190216450626,0.44450059222876015,0.0,0.0,0.024836317239730368,D2,Low-SDI high-PM dry domain,0.0635725677902345,0.4941692973071829,0.353052886916102,0.0,0.0,0.08920524798648057,D2,Low-SDI high-PM dry domain,0.03750567385477061,0.5085814685385946,0.3342341276122468,0.0,0.0,0.11967872999438794,-0.07233730776999481,0.07354019582229043,-0.12088161804668357,0.0,0.0,0.11967872999438794,5,29978.99434332439,25072.97013305976,8380.27877203788,1205.8526904877012,11865.47544886917,20475.55188122582,3957.00618998533,1417.69913148986,60.420702199067165,18.33615334535916,52.781926501198214,-17.56818578863713,4
BGD,Bangladesh,D1,Low-SDI household-energy domain,0.6253243555849634,0.25944744650495244,0.0,0.11522819791008429,0.0,0.0,D1,Low-SDI household-energy domain,0.58498840879615,0.22144792801116442,0.0,0.19356366319268548,0.0,0.0,D1,Low-SDI household-energy domain,0.5466697935948682,0.17069671357224223,0.0,0.28263349283288947,0.0,0.0,D1,Low-SDI household-energy domain,0.500298874822586,0.02662259797630026,0.0,0.4730785272011138,0.0,0.0,-0.1250254807623774,-0.23282484852865218,0.0,0.35785032929102956,0.0,0.0,0,31984.926520309386,29598.594193918336,8711.87671440711,2304.023313651519,9008.64499067312,17579.51571484629,3036.02255932362,1592.7833373928015,71.83471725360093,40.60692342456461,65.1507630462349,30.869478275005495,1
BTN,Bhutan,D1,Low-SDI household-energy domain,0.8382324928246013,0.04624859953327198,0.10357504163805888,0.011943866004067964,0.0,0.0,D1,Low-SDI household-energy domain,0.7559278624895317,0.011642202209003631,0.11621974155749681,0.11621019374396795,0.0,0.0,D1,Low-SDI household-energy domain,0.622600965253964,0.0,0.0926833860559507,0.0993729105237771,0.1853427381663082,0.0,D1,Low-SDI household-energy domain,0.40027138691534325,0.0,0.11772091772395049,0.14248945339442165,0.3395182419662847,0.0,-0.4379611059092581,-0.04624859953327198,0.014145876085891615,0.13054558739035368,0.3395182419662847,0.0,0,23243.24058565549,23493.13243726653,5736.54532499366,187.1154068457032,6326.53584007223,21259.73108785135,2859.9041176076203,117.01382835514192,72.78117990149516,9.506613710960039,50.14588126503157,37.46435404347413,1
IND,India,D1,Low-SDI household-energy domain,0.44403712210373236,0.3373039853506757,0.02117223761437995,0.1974866549312121,0.0,0.0,D1,Low-SDI household-energy domain,0.38174085871392544,0.32388942285408606,0.02022818420615123,0.27414153422583715,0.0,0.0,D1,Low-SDI household-energy domain,0.4175495449623345,0.19453135245519027,0.0,0.3879191025824752,0.0,0.0,D4,Hot-dry PM2.5 domain,0.37714517658472235,0.03827503365102876,0.0,0.584579789764249,0.0,0.0,-0.06689194551901001,-0.29902895169964694,-0.02117223761437995,0.38709313483303687,0.0,0.0,1,19271.44660705333,33150.64395965832,5852.78732570731,2813.897286750016,8613.16113084222,31932.86391868834,4473.52121095023,2971.65545618286,55.30609971080318,3.6734732587756724,23.565970160899283,-5.6063940278022955,5
NPL,Nepal,D1,Low-SDI household-energy domain,0.5911441088752745,0.2993320715428361,0.10952381958188942,0.0,0.0,0.0,D1,Low-SDI household-energy domain,0.565793069385246,0.25081039314873305,0.11536845796329832,0.06802807950272242,0.0,0.0,D1,Low-SDI household-energy domain,0.5097620605248057,0.22023626470484187,0.06365051396787656,0.20635116080247612,0.0,0.0,D1,Low-SDI household-energy domain,0.4749446630028229,0.12769200150260665,0.05025631444799058,0.3471070210465798,0.0,0.0,-0.11619944587245157,-0.17164007004022944,-0.05926750513389884,0.3471070210465798,0.0,0.0,0,36814.20789248228,35911.733381323065,9763.07893559447,1382.9549113391115,8423.68553298228,24652.19587010974,3654.51239355868,914.2173068869084,77.11838440858466,31.353366855494574,62.56803394024636,33.8939180597237,1
PAK,Pakistan,D2,Low-SDI high-PM dry domain,0.23657168850578228,0.5019474076522126,0.11166908325173976,0.1498118205902656,0.0,0.0,D2,Low-SDI high-PM dry domain,0.14471665127936983,0.5269243860251623,0.09512866028132262,0.20741489352769846,0.0,0.025815408886446782,D2,Low-SDI high-PM dry domain,0.219689113454953,0.3902764307748946,0.08002750004254602,0.30316022408700954,0.0,0.006846731640596879,D4,Hot-dry PM2.5 domain,0.21966672931988404,0.27735357772307023,0.08595108729067706,0.40822046457488137,0.0,0.008808141091487405,-0.01690495918589824,-0.22459382992914234,-0.025717995961062695,0.25840864398461577,0.0,0.008808141091487405,2,31911.06866403028,34562.22583126122,8878.365693632299,2454.793037949346,15356.059810624509,24837.80691828438,4549.26447762501,2187.155699304255,51.87857864524089,28.13597411362665,48.76011380238806,10.90264370590958,3
AGO,Angola,D1,Low-SDI household-energy domain,0.4441781739935187,0.375744604881783,0.0,0.0,0.048399504750745274,0.13167771637395298,D1,Low-SDI household-energy domain,0.4307119680874663,0.3553378714324984,0.0,0.050287603363048175,0.011050650570548328,0.15261190654643864,D2,Low-SDI high-PM dry domain,0.2645533882631863,0.3809445550273973,0.0,0.058177588506907636,0.15567896009148888,0.14064550811101983,D1,Low-SDI household-energy domain,0.28090413630034394,0.253353231253344,0.0,0.128034577529644,0.18495090530537342,0.15275714961129458,-0.16327403769317478,-0.12239137362843899,0.0,0.128034577529644,0.13655140055462814,0.0210794332373416,2,24815.99133332925,33810.19418211302,7866.493124096701,1520.144418991108,6833.60398246464,25874.6846660367,3213.6209304351,1793.5444262850278,72.46290147882696,23.470759952850333,59.14798526180475,-17.985133772708934,3
CAF,Central African Republic,D1,Low-SDI household-energy domain,0.6567401585316748,0.32079429406563525,0.0,0.007608714041526107,0.014856833361164001,0.0,D1,Low-SDI household-energy domain,0.6203470618488516,0.33866978684967597,0.0,0.0409831513014724,0.0,0.0,D1,Low-SDI household-energy domain,0.6033547703488739,0.3360975360871287,0.0,0.06054769356399748,0.0,0.0,D1,Low-SDI household-energy domain,0.5494410831080602,0.3770911975017722,0.0,0.07257339498747259,0.0008943244026950341,0.0,-0.10729907542361461,0.05629690343613697,0.0,0.06496468094594648,-0.013962508958468968,0.0,0,29125.55445281659,39457.96415105319,9254.22916828238,2626.9288218906613,15119.462837139,33522.29854416872,5742.1772269657,3181.7241440794605,48.088669482215224,15.043010288522543,37.95077771959401,-21.119541479981944,1
COG,Congo,D1,Low-SDI household-energy domain,0.6776951486419863,0.0,0.05384802843154481,0.26136451734147725,0.007092305584991582,0.0,D1,Low-SDI household-energy domain,0.6480457675799995,0.0,0.054534940867279016,0.2895119045821537,0.007907386970567738,0.0,D1,Low-SDI household-energy domain,0.6117988561319081,0.0,0.0,0.3647939340287987,0.023407209839293217,0.0,D1,Low-SDI household-energy domain,0.5502248538430176,0.0,0.007874899271106486,0.35925035598544575,0.08264989090043028,0.0,-0.12747029479896876,0.0,-0.04597312916043833,0.09788583864396849,0.0755575853154387,0.0,0,21130.6837363858,34293.69949594236,6867.38971827089,3343.3685165805528,6931.40390876314,28076.14521328234,3325.55466312094,5249.993645095253,67.19744616295749,18.13031073942805,51.57469141043204,-57.02707072401072,1
COD,Democratic Republic of the Congo,D1,Low-SDI household-energy domain,0.7231785886706416,0.14020727236452282,0.015908620123102478,0.12070551884173313,0.0,0.0,D1,Low-SDI household-energy domain,0.6756302273213218,0.21433918240497707,0.04273526750284944,0.06729532277085175,0.0,0.0,D1,Low-SDI household-energy domain,0.6298337892935467,0.2554887186016537,0.0,0.11467749210479959,0.0,0.0,D1,Low-SDI household-energy domain,0.6321335727345984,0.14307916009765323,0.0,0.22478726716774844,0.0,0.0,-0.0910450159360432,0.002871887733130407,-0.015908620123102478,0.10408174832601531,0.0,0.0,0,27369.94126129052,42965.50952766093,9324.23268596438,4176.37178843407,10276.8403893682,32604.25499368624,4468.99904669084,3139.4024706385726,62.452091908933696,24.11528374242641,52.07113338754454,24.829430192667527,1
GNQ,Equatorial Guinea,D1,Low-SDI household-energy domain,0.8828644341680056,0.0,0.0037073805788342745,0.11342818525316012,0.0,0.0,D1,Low-SDI household-energy domain,0.6709995208377708,0.0,0.013836853093515988,0.14091681424050853,0.17424681182820476,0.0,D5,Warm-humid climate domain,0.05098188589172071,0.10939973140259603,0.06891835158789564,0.0,0.7707000311177876,0.0,D5,Warm-humid climate domain,0.13868752518348493,0.0,0.04572432873794904,0.15575639667070454,0.6598317494078615,0.0,-0.7441769089845207,0.0,0.04201694815911476,0.04232821141754442,0.6598317494078615,0.0,3,28898.63231119063,39196.78907386572,9623.90584396036,1523.9046238423346,5581.58119591103,27329.14608981547,2648.53116297203,1556.7705143534222,80.68565620750975,30.27707948650046,72.47966464017144,-2.1566894671019767,2
GAB,Gabon,D5,Warm-humid climate domain,0.334321331804246,0.11267653265921321,0.061042592908846886,0.0,0.4919595426276938,0.0,D5,Warm-humid climate domain,0.2721828042717378,0.07728996315512891,0.0783375983963665,0.021499895776912893,0.5506897383998539,0.0,D5,Warm-humid climate domain,0.1710407228622238,0.13471078733979994,0.0551430556336357,0.052798222631049836,0.5863072115332908,0.0,D5,Warm-humid climate domain,0.23187911609152312,0.0,0.029432086654333226,0.20251308289964637,0.5361757143544973,0.0,-0.10244221571272288,-0.11267653265921321,-0.03161050625451366,0.20251308289964637,0.04421617172680348,0.0,3,18204.15232526172,35403.07981404978,6741.12915944734,2411.614404041828,6160.34337731758,27657.44531514111,3571.61994955676,1816.0412035821369,66.15968012545723,21.878420012020534,47.01748230782196,24.696037619509976,2
BDI,Burundi,D1,Low-SDI household-energy domain,0.5723142760413595,0.2607770460850562,0.1669086778735843,0.0,0.0,0.0,D1,Low-SDI household-energy domain,0.4392540388257204,0.3677587967676561,0.19298716440662347,0.0,0.0,0.0,D1,Low-SDI household-energy domain,0.5040719216848104,0.316191604894496,0.17973647342069374,0.0,0.0,0.0,D1,Low-SDI household-energy domain,0.5731385587727982,0.21600957881096117,0.17153221081241635,0.0393196516038242,0.0,0.0,0.0008242827314386414,-0.04476746727409503,0.004623532938832053,0.0393196516038242,0.0,0.0,0,26490.22859383725,44650.29877327262,9831.45040117689,3940.544675886532,12220.57701587248,32683.272455280472,4873.45322588813,3136.447692895801,53.86760452978686,26.801671314135824,50.42996682051363,20.405731926128396,1
COM,Comoros,D1,Low-SDI household-energy domain,0.6694846889373376,0.16108261303953703,0.0,0.0,0.0,0.16943269802312538,D1,Low-SDI household-energy domain,0.5743475108165238,0.21169130612040862,0.0,0.0,0.033692998822859685,0.18026818424020788,D1,Low-SDI household-energy domain,0.5233849742032439,0.20959896026832392,0.0,0.0,0.08716163868088,0.17985442684755212,D1,Low-SDI household-energy domain,0.5158936237769488,0.14593982024130084,0.0,0.027601401499813508,0.11443971843203067,0.1961254360499062,-0.15359106516038878,-0.015142792798236188,0.0,0.027601401499813508,0.11443971843203067,0.02669273802678082,0,26661.26720198299,41991.46038844374,9283.10165706929,3722.1583033470192,9546.50102276371,33609.390211189886,4843.75467301654,2965.411231343621,64.19337104106714,19.961368572836395,47.82180728002787,20.33086747876683,1
DJI,Djibouti,D2,Low-SDI high-PM dry domain,0.10936190915778304,0.6443209865969505,0.0,0.03008838425875311,0.16502183271686113,0.0512068872696522,D2,Low-SDI high-PM dry domain,0.2739486516572638,0.4840348021416607,0.0,0.18903070246838322,0.022818779786486235,0.03016706394620605,D2,Low-SDI high-PM dry domain,0.2651298054723526,0.44530429660478676,0.0,0.21377805436329148,0.03559855239875159,0.040189291160817514,D2,Low-SDI high-PM dry domain,0.17218491922336648,0.3900674505879642,0.0,0.27617326090716504,0.1344050827564246,0.02716928652507955,0.06282301006558344,-0.25425353600898626,0.0,0.24608487664841194,-0.030616749960436535,-0.024037600744572653,2,22958.76463795741,35182.47365469926,6930.37656951203,1986.470962680299,9262.101197123671,27057.01402980559,3961.60826012369,2781.6256944662737,59.657667373745504,23.095191386033672,42.837041820331734,-40.0285101934282,3
